"sequencial_candidato","nome","numero_cadidato","UF","partido","setor_economico_receita","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","setor_economico_despesa","cargo","idade","sexo","grau","estado_civil"
"240000000085","JULIANA COSTA TORRALBA",5020,"SC","PSOL","Atividades de organizações políticas",1,1,114.5,114.5,114.5,NA,NA,NA,NA,2673,1,1,114.5,114.5,"Atividades de organizações políticas","DEPUTADO FEDERAL",21,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"210000000324","DIONILSO MATEUS MARCON",1355,"RS","PT","#NULO",93,65,453419.68,4875.48043010753,NA,95000,201711.15,21750,134958.53,116178,404,76,453419.68,1122.32594059406,"#NULO","DEPUTADO FEDERAL",50,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)"
"160000000161","DILCEU JOÃO SPERAFICO",1122,"PR","PP","Atividades de organizações políticas",27,17,2189700,81100,4900,1892000,5400,282400,5000,151930,1021,499,2188385.52,2143.37465230166,"#NULO","DEPUTADO FEDERAL",66,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000000326","JOADIL RAPOSO MENDONÇA",7760,"RJ","SD","#NULO",28,23,43300,1546.42857142857,NA,NA,41800,NA,1500,1014,62,26,43300,698.387096774194,"#NULO","DEPUTADO FEDERAL",52,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"20000000198","AUDINEIDE SILVA CAVALCANTE",1166,"AL","PP","Atividades de organizações políticas",2,1,2400,1200,2400,NA,NA,NA,NA,38,2,1,2400,1200,"Atividades de organizações políticas","DEPUTADO FEDERAL",33,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"100000001090","MARIA DE FATIMA BRAGA GUIMARAES",4024,"MA","PSB","Atividades de organizações políticas",2,2,1500,750,500,NA,1000,NA,NA,26,2,2,1500,750,"#NULO","DEPUTADO FEDERAL",53,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"250000001446","MARLI JOSE DA SILVA BARBOSA",5451,"SP","PPL","#NULO",3,3,5200,1733.33333333333,NA,5000,200,NA,NA,973,3,3,5200,1733.33333333333,"#NULO","DEPUTADO FEDERAL",48,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"250000002383","ADALBERTO APARECIDO DOS SANTOS",1484,"SP","PTB","Atividades de organizações políticas",6,3,3576,596,432.25,2343.75,800,NA,NA,749,6,3,3576,596,"Atividades de organizações políticas","DEPUTADO FEDERAL",46,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000000374","CARLOS ANTONIO LAPIQUE MARTINEZ",1955,"SP","PTN","#NULO",19,8,53994.12,2841.79578947368,NA,4050,13499,26026.12,10419,2002,74,25,53994.12,729.65027027027,"#NULO","DEPUTADO FEDERAL",58,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000002369","JEOVANE DA SILVA LOMEU",4313,"RJ","PV","#NULO",3,3,1551.55,517.183333333333,NA,NA,1448,NA,103.55,707,4,4,1551.55,387.8875,"#NULO","DEPUTADO FEDERAL",41,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"130000001312","ADRIANA PINHEIRO GODINHO",2015,"MG","PSC","Atividades de organizações políticas",22,6,52347.68,2379.44,23000,18537.68,1440,NA,9370,5779,150,17,52329.1,348.860666666667,"Atividades do Correio Nacional","DEPUTADO FEDERAL",35,"FEMININO","SUPERIOR INCOMPLETO","CASADO(A)"
"80000000449","DEODORO PALOMBO PINTO",2712,"ES","PSDC","Atividades de organizações políticas",10,3,5543.41,554.341,4396.5,422.91,724,NA,NA,636,10,3,5543.41,554.341,"Atividades de organizações políticas","DEPUTADO FEDERAL",53,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)"
"120000000503","EDILSON MOREIRA DE ALENCAR",1222,"MS","PDT","Atividades de organizações políticas",21,2,276476.91,13165.5671428571,243201.91,NA,NA,NA,33275,1869,220,41,276476.91,1256.71322727273,"#NULO","DEPUTADO FEDERAL",40,"MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)"
"190000000590","MARCELO AMARAL CARNEIRO",1369,"RJ","PT","#NULO",94,67,170176.5,1810.38829787234,41126.5,NA,50150,15000,63900,14966,291,131,170180.7,584.813402061856,"#NULO","DEPUTADO FEDERAL",50,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"260000000181","VANESSA DOS SANTOS GOMES",6599,"SE","PC do B","Atividades de organizações políticas",1,1,200,200,200,NA,NA,NA,NA,13,1,1,200,200,"Atividades de organizações políticas","DEPUTADO FEDERAL",28,"FEMININO","SUPERIOR INCOMPLETO","CASADO(A)"
"130000001804","SARA RAYANNE SILVA AZEVEDO",5015,"MG","PSOL","#NULO",4,4,1275,318.75,NA,175,1100,NA,NA,1959,18,13,1272.9,70.7166666666667,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana","DEPUTADO FEDERAL",29,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"190000000665","CÉSAR GOMES LEAL",4015,"RJ","PSB","Atividades de organizações políticas",18,6,15648.42,869.356666666667,2420,NA,10228.42,NA,3000,1042,26,9,15648.42,601.862307692308,"Atividades de organizações políticas","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"120000000140","ALDENOR DIAS CARDOSO",3131,"MS","PHS","Atividades de organizações políticas",9,1,21300.3,2366.7,21300.3,NA,NA,NA,NA,712,23,14,21247.4,923.8,"#NULO","DEPUTADO FEDERAL",73,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","DIVORCIADO(A)"
"190000003033","JULIA DUPPRE DE ABREU",4333,"RJ","PV","#NULO",6,5,27126.4,4521.06666666667,NA,25000,1448,660,18.4,1771,27,19,26975.13,999.078888888889,"#NULO","DEPUTADO FEDERAL",36,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"200000000121","JOSE CARLOS DE SANTANA CAMARA",1717,"RN","PSL","#NULO",4,4,9265,2316.25,NA,NA,2440,6790,35,1787,10,5,9265,926.5,"Comércio varejista especializado de equipamentos e suprimentos de informática","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"140000000001","RAUL BATISTA DE SOUZA",1010,"PA","PRB","#NULO",338,253,122287.16,361.796331360947,10071.66,31815.5,54800,NA,25600,104356,352,261,122054.46,346.745625,"#NULO","DEPUTADO FEDERAL",50,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"130000001183","EVANDRO DA SILVA PEDRAS",4051,"MG","PSB","Atividades de organizações políticas",7,3,12245.5,1749.35714285714,1225,1000,NA,NA,10020.5,1414,8,5,12245.5,1530.6875,"Atividades de organizações políticas","DEPUTADO FEDERAL",46,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"190000002146","EDIVALDO BANDEIRA DE LIMA",2788,"RJ","PSDC","Atividades de organizações políticas",8,3,3584,448,2860,NA,724,NA,NA,1492,8,3,3584,448,"Atividades de organizações políticas","DEPUTADO FEDERAL",50,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000002937","ELIANA CONRADO GOTTSFRITZ FERNANDES",3107,"SP","PHS","Atividades de organizações políticas",7,2,893,127.571428571429,593,NA,300,NA,NA,439,7,2,893,127.571428571429,"Atividades de organizações políticas","DEPUTADO FEDERAL",36,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"120000000432","MARCOS RIBEIRO DOS ANJOS",5456,"MS","PPL","Atividades de organizações políticas",2,1,15000,7500,NA,15000,NA,NA,NA,490,17,10,15000,882.352941176471,"#NULO","DEPUTADO FEDERAL",40,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"250000002170","RODRIGO OLIVEIRA",1177,"SP","PP","#NULO",29,24,96431.07,3325.20931034483,2600,NA,15953.79,34466.63,43410.65,8316,80,35,96431.07,1205.388375,"#NULO","DEPUTADO FEDERAL",42,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000496","EDIGAR EVANGELISTA DOS ANJOS",4313,"BA","PV","#NULO",10,8,27471,2747.1,NA,271,25000,NA,2200,22398,38,17,27471,722.921052631579,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"130000001107","PAULO ORLANDO RODRIGUES DE MATTOS",7044,"MG","PT do B","#NULO",7,3,213055.85,30436.55,NA,NA,10000,NA,203055.85,9830,39,24,213055.85,5462.97051282051,"#NULO","DEPUTADO FEDERAL",53,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"210000000097","GREICY NARA DE MATTOS FERNANDES",1524,"RS","PMDB","#NULO",4,4,1887,471.75,1000,163,724,NA,NA,602,4,4,1887,471.75,"#NULO","DEPUTADO FEDERAL",24,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"250000000470","MARIA DAS GRAÇAS DINIZ",2039,"SP","PSC","Atividades de organizações políticas",6,1,2578.2,429.7,2578.2,NA,NA,NA,NA,47,6,1,2578.2,429.7,"Atividades de organizações políticas","DEPUTADO FEDERAL",61,"FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)"
"250000002370","ROBERVAL CONTE LOPES LIMA",1438,"SP","PTB","#NULO",35,13,208694.01,5962.686,13526.95,0.23,3905,6600,184661.83,73949,243,53,208694.04,858.823209876543,"#NULO","DEPUTADO FEDERAL",67,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"160000000756","ANTENOR GOMES DE LIMA",1350,"PR","PT","Atividades de organizações políticas",16,6,127751.67,7984.479375,121321.67,NA,1800,NA,4630,43608,73,37,127705.72,1749.39342465753,"#NULO","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"100000000577","ANTÔNIO FELICIANO DA SILVA",1455,"MA","PTB","#NULO",5,3,1135,227,NA,NA,700,NA,435,3394,7,5,1135,162.142857142857,"#NULO","DEPUTADO FEDERAL",43,"MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)"
"60000000664","FÁBIO AURÉLIO DA SILVA MARTINS",2888,"CE","PRTB","#NULO",3,3,1180,393.333333333333,NA,NA,1000,NA,180,470,3,3,1180,393.333333333333,"#NULO","DEPUTADO FEDERAL",46,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"90000000011","RICARDO SANTOS GAMA",2754,"GO","PSDC","Atividades de organizações políticas",6,3,615.48,102.58,535.48,NA,80,NA,NA,73,6,3,615.48,102.58,"Atividades de organizações políticas","DEPUTADO FEDERAL",39,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"190000002746","ABILIO MACIEL DA SILVA FILHO",2812,"RJ","PRTB","Atividades de organizações políticas",7,6,51392.3,7341.75714285714,50550,99,700,NA,43.3,11566,20,15,51392.3,2569.615,"#NULO","DEPUTADO FEDERAL",61,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000000451","ALEX PIMENTA BENTO",5013,"RJ","PSOL","#NULO",9,9,3445.02,382.78,57.42,NA,3387.6,NA,NA,1980,9,8,3445.02,382.78,"#NULO","DEPUTADO FEDERAL",36,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"190000002173","ALEXANDRE DAMIÃO GARRIDO GLANTTINE",2755,"RJ","PSDC","Atividades de organizações políticas",28,4,6432.75,229.741071428571,5708.75,NA,724,NA,NA,1592,28,4,6432.75,229.741071428571,"Atividades de organizações políticas","DEPUTADO FEDERAL",37,"MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)"
"60000000071","ANTÔNIO ALMIR DE SOUSA",4050,"CE","PSB","Atividades de organizações políticas",18,3,58803.16,3266.84222222222,2037.82,56265.34,NA,NA,500,6540,44,31,58803.16,1336.43545454545,"#NULO","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000002170","SILECIO CARPI JUNIOR",2715,"RJ","PSDC","#NULO",69,29,96510.06,1398.69652173913,22732.5,NA,42800,100,30877.56,3329,94,37,96510.06,1026.70276595745,"Atividades de organizações políticas","DEPUTADO FEDERAL",36,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"170000000734","EVALDO JOSÉ LOUREIRO AMORIM FILHO",1435,"PE","PTB","#NULO",2,1,1732,866,NA,NA,NA,NA,1732,246,6,2,1732,288.666666666667,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",62,"MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE"
"190000001985","JORGE MAROTTE CORREA",3123,"RJ","PHS","Atividades de organizações políticas",69,37,140642,2038.28985507246,81468,NA,37174,7000,15000,13336,74,22,140642.09,1900.56878378378,"Atividades de organizações políticas","DEPUTADO FEDERAL",51,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"160000000024","MARCELO PEREIRA MACHADO",5005,"PR","PSOL","#NULO",1,1,820,820,NA,NA,NA,NA,820,959,2,2,820,410,"Marketing direto","DEPUTADO FEDERAL",37,"MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"110000000300","MARA FRANCISCA DE OLIVEIRA LIMA",2211,"MT","PR","#NULO",2,2,5600,2800,NA,NA,5600,NA,NA,255,2,2,5600,2800,"#NULO","DEPUTADO FEDERAL",34,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"220000000042","TED WILSON DE ALMEIDA FERREIRA",2523,"RO","DEM","#NULO",6,6,7100,1183.33333333333,NA,NA,4000,3100,NA,884,6,6,7100,1183.33333333333,"#NULO","DEPUTADO FEDERAL",44,"MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)"
"70000000456","NORMA DA COSTA GOMES",4011,"DF","PSB","Atividades de organizações políticas",5,2,7857.2,1571.44,3857.2,NA,NA,NA,4000,150,11,4,7857.2,714.290909090909,"#NULO","DEPUTADO FEDERAL",66,"FEMININO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000002044","MARIA HELENA DE ALMEIDA",1269,"SP","PDT","Atividades de organizações políticas",7,2,9916.89,1416.69857142857,9916.89,NA,NA,NA,NA,345,7,2,9916.89,1416.69857142857,"Atividades de organizações políticas","DEPUTADO FEDERAL",49,"FEMININO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"190000001868","FERNANDA DE SOUZA RAMOS JOBIM",2251,"RJ","PR","Atividades de organizações políticas",2,2,700,350,NA,500,200,NA,NA,136,2,2,700,350,"#NULO","DEPUTADO FEDERAL",39,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"250000001227","NADIA RUBIO BACCHI",1040,"SP","PRB","Atividades de organizações políticas",6,2,3627,604.5,911,NA,NA,NA,2716,2276,7,2,3619.2,517.028571428571,"Atividades de organizações políticas","DEPUTADO FEDERAL",66,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"160000000398","WILLIAN ANTUNES WENCESLAU BRAZ",1500,"PR","PMDB","Atividades de organizações políticas",7,1,4004.5,572.071428571429,4004.5,NA,NA,NA,NA,2741,7,1,4004.5,572.071428571429,"Atividades de organizações políticas","DEPUTADO FEDERAL",27,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000000348","PAULO RIBEIRO DA GLORIA",2363,"MG","PPS","Atividades de organizações políticas",2,2,4277.2,2138.6,277.2,4000,NA,NA,NA,396,2,2,4277.2,2138.6,"Atividades de organizações políticas","DEPUTADO FEDERAL",50,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"130000000849","CROVYMARA ELIAS BATALHA",1578,"MG","PMDB","Atividades de organizações políticas",21,8,49013.66,2333.98380952381,25635,4095.3,19283.36,NA,NA,1877,69,23,49013.66,710.342898550725,"#NULO","DEPUTADO FEDERAL",52,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"250000000667","SONIA CRISTINA GUIRADO CARDOSO",1393,"SP","PT","Atividades de organizações políticas",10,5,59109,5910.9,NA,54609,2250,2250,NA,1424,27,13,52882.16,1958.59851851852,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",36,"FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"140000001162","MÁRIO DAVID PRADO SÁ",4057,"PA","PSB","#NULO",6,4,6120,1020,NA,NA,4500,NA,1620,682,6,3,6120,1020,"#NULO","DEPUTADO FEDERAL",57,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"180000000245","VALMIR PAZ GIL",1444,"PI","PTB","#NULO",4,2,4920.03,1230.0075,NA,NA,400,NA,4520.03,320,4,2,4920.03,1230.0075,"#NULO","DEPUTADO FEDERAL",56,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000002076","MARGARETE ANTUNES DOS SANTOS",1248,"SP","PDT","Atividades de organizações políticas",2,1,527.5,263.75,527.5,NA,NA,NA,NA,121,2,1,527.5,263.75,"Atividades de organizações políticas","DEPUTADO FEDERAL",52,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"250000000803","CÁSSIO VIEIRA PEREIRA DOS SANTOS",7701,"SP","SD","#NULO",36,14,103739.18,2881.64388888889,NA,45037.67,30200,NA,26100,1683,68,12,103739.18,1525.57617647059,"#NULO","DEPUTADO FEDERAL",50,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000001841","BRENO DE CASTRO ALVES CARONE",1522,"MG","PMDB","#NULO",60,53,268116.96,4468.616,1866.67,24555.29,96895,144800,NA,3770,271,121,268058.4,989.145387453874,"#NULO","DEPUTADO FEDERAL",36,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"200000000248","GILBERTANIA MARIA DA SILVA ARAUJO",3123,"RN","PHS","Atividades de organizações políticas",9,1,3799.04,422.115555555556,NA,3799.04,NA,NA,NA,186,10,3,3767.44,376.744,"Atividades de organizações políticas","DEPUTADO FEDERAL",35,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"190000000698","JANETE MACIEL DE ARAUJO",7064,"RJ","PT do B","#NULO",2,2,220,110,NA,NA,220,NA,NA,105,2,2,220,110,"#NULO","DEPUTADO FEDERAL",61,"FEMININO","ENSINO FUNDAMENTAL COMPLETO","VIÚVO(A)"
"60000000805","RITA MONTENEGRO ALVES GOMES",9022,"CE","PROS","#NULO",7,5,39620.3,5660.04285714286,NA,NA,12250,NA,27370.3,4240,19,12,39620.3,2085.27894736842,"#NULO","DEPUTADO FEDERAL",51,"FEMININO","SUPERIOR COMPLETO","VIÚVO(A)"
"210000000867","ADAIR SOUZA DO COUTO",3613,"RS","PTC","Atividades de organizações políticas",9,3,2629.9,292.211111111111,2039.9,NA,590,NA,NA,927,10,3,2629.9,262.99,"Atividades de organizações políticas","DEPUTADO FEDERAL",56,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000001353","SAMUEL MOREIRA DA SILVA JUNIOR",4580,"SP","PSDB","Atividades de organizações políticas",170,91,2811609.09,16538.877,225960.09,435000,404824,1745825,NA,227210,1922,886,2807824.73,1460.88695629553,"#NULO","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"140000000758","LEONARDO DUTRA VALE",2200,"PA","PR","Atividades de organizações políticas",5,3,4250,850,NA,1250,3000,NA,NA,522,5,4,3291.4,658.28,"#NULO","DEPUTADO FEDERAL",34,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"230000000444","GUARACY DA SILVA SOUZA",6515,"RR","PC do B","#NULO",11,5,16092,1462.90909090909,NA,5560,6372,NA,4160,85,11,5,16092,1462.90909090909,"#NULO","DEPUTADO FEDERAL",43,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"80000000432","JORGE LINCOLN SALGADO HORTA",3333,"ES","PMN","Atividades de organizações políticas",9,1,5083.5,564.833333333333,5083.5,NA,NA,NA,NA,446,9,1,5083.5,564.833333333333,"Atividades de organizações políticas","DEPUTADO FEDERAL",74,"MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)"
"130000000131","JOSE CARLOS NETO",1466,"MG","PTB","#NULO",6,4,5915.7,985.95,NA,4000,1390,NA,525.7,1338,11,6,6405.7,582.336363636364,"#NULO","DEPUTADO FEDERAL",51,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"40000000003","DAMIANA AMORIM CABRAL",1616,"AM","PSTU","Atividades de organizações políticas",3,1,580,193.333333333333,580,NA,NA,NA,NA,652,3,1,580,193.333333333333,"Atividades de organizações políticas","DEPUTADO FEDERAL",40,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"160000001135","ANTONIO CARLOS SIDRIN",3137,"PR","PHS","#NULO",4,3,18400,4600,NA,8000,8000,NA,2400,8034,22,19,18400,836.363636363636,"#NULO","DEPUTADO FEDERAL",44,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"130000001111","ROBERTO CARLOS MUNIZ",7020,"MG","PT do B","#NULO",108,77,949880,8795.18518518518,4470,4800,346750,561810,32050,36135,1026,522,949879.95,925.808918128655,"#NULO","DEPUTADO FEDERAL",38,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000237","TATIANA MARIA PARAISO",1700,"BA","PSL","Atividades de organizações políticas",17,5,41750.52,2455.91294117647,25424.16,NA,11700,NA,4626.36,4978,44,9,41748.52,948.83,"#NULO","DEPUTADO FEDERAL",46,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"270000000291","JOSÉ GERALDO DE MELO OLIVEIRA",1414,"TO","PTB","Atividades de organizações políticas",8,2,192206.25,24025.78125,10606.25,181600,NA,NA,NA,411,92,39,187996.01,2043.43489130435,"#NULO","DEPUTADO FEDERAL",48,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000020","FRANDERRAK DOS SANTOS MASCARENHAS",5050,"BA","PSOL","#NULO",4,3,3990,997.5,NA,2000,250,NA,1740,3209,4,3,3990,997.5,"Impressão de material para outros usos","DEPUTADO FEDERAL",46,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000001998","IVAN PEREIRA DA SILVA",1230,"SP","PDT","Atividades de organizações políticas",6,1,3733.89,622.315,3733.89,NA,NA,NA,NA,1101,7,2,4013.89,573.412857142857,"Atividades de organizações políticas","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000002950","RODRIGO DA SILVA",3114,"SP","PHS","Atividades de organizações políticas",10,2,5615,561.5,595,NA,NA,5020,NA,541,15,8,5594.99,372.999333333333,"Atividades de organizações políticas","DEPUTADO FEDERAL",35,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"240000000514","JOSÉ BISPO DE SOUZA FILHO",1919,"SC","PTN","Atividades de organizações políticas",3,1,8200,2733.33333333333,NA,8200,NA,NA,NA,2439,6,6,8200,1366.66666666667,"#NULO","DEPUTADO FEDERAL",70,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000001314","SIMONE MICHICO GAVA HIEDA",1084,"SP","PRB","Atividades de organizações políticas",4,3,4428,1107,NA,428,2000,NA,2000,57,4,3,4428,1107,"#NULO","DEPUTADO FEDERAL",39,"FEMININO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"190000001954","JOAQUIM LAUDIER MONTEIRO",3113,"RJ","PHS","Atividades de organizações políticas",9,6,22472.32,2496.92444444444,1815.5,7056,600,NA,13000,1460,13,7,22399.6,1723.04615384615,"#NULO","DEPUTADO FEDERAL",69,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"200000000327","HELENEIDE PINHEIRO DE AMORIM",5177,"RN","PEN","#NULO",2,2,9200,4600,4200,NA,NA,NA,5000,2797,6,6,9361,1560.16666666667,"#NULO","DEPUTADO FEDERAL",23,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000001407","ALEXANDRE RAIMUNDO BARROS LIMA",1744,"MG","PSL","#NULO",14,10,7300,521.428571428571,NA,4000,1950,NA,1350,4147,13,10,7262.35,558.642307692308,"Padaria e confeitaria com predominância de revenda","DEPUTADO FEDERAL",28,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"250000000127","JOSE APARECIDO DA SILVA JUNIOR",3618,"SP","PTC","Atividades de organizações políticas",4,3,490,122.5,NA,290,200,NA,NA,3074,4,3,490,122.5,"Atividades de organizações políticas","DEPUTADO FEDERAL",41,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"210000000870","ELTON SEBASTIÃO ROSPIDE DA SILVA",1411,"RS","PTB","Atividades de organizações políticas",14,6,20304,1450.28571428571,10264,5040,5000,NA,NA,4413,17,10,20304,1194.35294117647,"#NULO","DEPUTADO FEDERAL",53,"MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)"
"190000000943","ALEXSANDRA DOS SANTOS MARIO",4562,"RJ","PSDB","Atividades de organizações políticas",2,1,400,200,NA,400,NA,NA,NA,1922,2,1,400,200,"Atividades de organizações políticas","DEPUTADO FEDERAL",42,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"60000000635","LEONEL ALENCAR JUNIOR",7011,"CE","PT do B","#NULO",14,7,120862.51,8633.03642857143,557.51,16600,26400,NA,77305,29217,61,24,120860.1,1981.3131147541,"#NULO","DEPUTADO FEDERAL",34,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"210000000612","CARLOS EDUARDO POMPEU SANDER",4003,"RS","PSB","#NULO",8,6,28080.32,3510.04,NA,NA,1000,27080.32,NA,924,18,13,28080.32,1560.01777777778,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"240000000637","ALEXEY VILELA SACHWEH",4018,"SC","PSB","#NULO",3,1,12255.95,4085.31666666667,NA,NA,NA,NA,12255.95,9401,14,9,12255.95,875.425,"#NULO","DEPUTADO FEDERAL",45,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
